periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,Emp,sEmp,version
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,3,105,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,3,55,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,511,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,62,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,114,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,125,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0545500,"Texarkana, TX-AR (AR part)",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,57,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,3,115650,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,3,16404,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,3,35426,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,3,31166,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,3,15778,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,3,3491,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,3,509,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,3,1010,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,3,856,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,3,441,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,3,3946,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,3,583,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,3,1166,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,3,1002,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,3,492,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,3819,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,563,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,1095,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,997,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0599999,"Nonmetropolitan, nonmicropolitan, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,511,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,4,6548,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,4,768,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,4,1803,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,4,1751,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,4,1104,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,4,197,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,4,27,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,4,52,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,4,41,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,4,27,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,4,305,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,4,33,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,4,67,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,4,77,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,4,40,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,4,200,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,4,29,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,4,54,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,4,52,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0511660,"Arkadelphia, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,4,31,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,4,17046,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,4,1903,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,4,4943,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,4,4841,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,4,2680,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,4,513,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,4,65,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,4,143,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,4,124,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,4,60,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,4,798,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,4,100,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,4,212,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,4,214,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,4,107,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,4,694,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),0512900,"Batesville, AR",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,4,83,1,QWI_FA AR 05 2002:3-2018:1 V4.10.0 R2023Q4 qwipu_ar_20231114_0714
